%%TM,TN,TQ,Stat,Clas,M,PR,PA,PE,PT,MR,MA,ME,MT,H,Str,FX,FY,FZ,FVX,FVY,FVZ,FVR,FAX,FAY,FAZ,FT,FirstLat,firstLong,FirstAlt,MeasLat,MeasLon,MeasAlt,RNG_MIN,RNG_MAX,AZM_MIN,AZM_MAX,ELV_MIN,ELV_MAX
31,68,13,3,0,1,21136.78,185.4247,2.2631,24389.447,21138.6,185.3523,1.5216,24389.516,1,78834.01,-1983.7739,-21033.2598,692.4526,-70.6,18.9,-118.73,139.42,0,0,0,24389.52,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,20936.78,21336.78,184.12,186.72,1.06,3.46
31,68,13,3,0,1,21137.38,185.3949,1.866,24390.016,21137.38,185.3949,1.866,24390.016,0,0,-1986.2559,-21032.5957,688.2786,-70.6,18.9,-118.73,139.42,0,0,0,24390.02,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,20937.38,21337.38,184.09,186.69,0,4.27
31,68,13,3,0,1,21120.6,185.6059,1.5197,24390.631,21127.54,185.328,2.1398,24390.646,1,130608.94,-2009.1718,-21017.6074,680.3187,-31.01,14.39,-30.84,46.04,0,0,0,24390.65,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,20920.6,21320.6,184.31,186.91,0,3.92
31,68,13,3,0,1,21123.85,185.4643,1.842,24391.146,21123.85,185.4643,1.842,24391.146,0,0,-2010.5026,-21016.9902,678.9933,-31.01,14.39,-30.84,46.04,0,0,0,24391.15,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,20923.85,21323.85,184.16,186.76,0,4.24
31,68,13,3,0,1,21110.92,185.5563,1.7551,24391.74,21115.32,185.665,1.906,24391.748,1,100583.39,-2063.696,-21001.1504,672.0562,-44.27,14.9,-14.5,48.91,0,0,0,24391.75,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,20910.92,21310.92,184.26,186.86,0,4.16
31,68,13,3,0,1,21112.32,185.6199,1.8217,24392.248,21112.32,185.6199,1.8217,24392.248,0,0,-2066.4631,-21000.2188,671.1498,-44.27,14.9,-14.5,48.91,0,0,0,24392.25,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,20912.32,21312.32,184.32,186.92,0,4.22
31,68,13,3,0,1,21101.32,185.7447,1.7829,24392.82,21108.74,185.2023,2.0257,24392.844,1,151410.16,-2015.3547,-20997.5137,702.2281,8.09,7.37,10.29,15.02,0,0,0,24392.84,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,20901.32,21301.32,184.44,187.04,0,4.18
31,68,14,3,0,1,21101.5,185.4726,1.9211,24393.344,21098.29,185.2289,2.1729,24393.336,1,86261.88,-1971.2183,-20994.416,749.8204,26.95,6.88,30.15,41.02,0,0,0,24393.34,13.187484,78.163879,753.929993,13.187481,78.163879,753.9299927,20901.5,21301.5,184.17,186.77,0,4.32
31,68,14,3,0,1,21095.95,185.3283,2.0779,24393.836,21098.24,185.2719,1.7265,24393.9,1,69578.85,-1949.5181,-20994.7969,713.5541,30.34,4.96,9.04,32.04,0,0,0,24393.9,13.187481,78.163879,753.929993,13.187481,78.163879,753.9299927,20895.95,21295.95,184.03,186.63,0.88,3.28
31,68,14,3,0,1,21093.47,185.2647,1.9509,24394.4,21085.62,185.2368,1.9105,24394.42,1,115442.27,-1930.2371,-20989.6211,713.0212,31.85,6.25,7.19,33.24,0,0,0,24394.42,13.187481,78.163879,753.929993,13.187481,78.163879,753.9299927,20893.47,21293.47,183.96,186.56,0,4.35
31,68,14,3,0,1,21085.8,185.2119,1.9476,24394.92,21082.83,185.3136,1.9281,24394.955,1,172720.45,-1927.2096,-20984.0117,714.3027,27.56,7.42,6.42,29.26,0,0,0,24394.96,13.187481,78.163879,753.929993,13.187481,78.163879,753.9299927,20885.8,21285.8,183.91,186.51,0,4.35
31,68,14,3,0,1,21079.59,185.211,1.9506,24395.455,21080.73,185.2993,1.7182,24395.488,1,183271.84,-1924.0233,-20980.6523,688.2449,24.33,7.26,-2.4,25.5,0,0,0,24395.49,13.187481,78.163879,753.929993,13.187481,78.163879,753.9299927,20879.59,21279.59,183.91,186.51,0,4.35
31,68,14,3,0,1,21075.17,185.2076,1.8681,24395.988,21068.15,185.3326,2.0808,24396.004,1,159956.55,-1925.4769,-20971.6777,712.7546,20.46,9.75,4.79,23.17,0,0,0,24396,13.187481,78.163879,753.929993,13.187481,78.163879,753.9400024,20875.17,21275.17,183.91,186.51,0,4.27
31,68,14,3,0,1,21066.24,185.2193,1.9454,24396.504,21067.96,185.2187,1.7351,24396.512,1,108903.74,-1915.2875,-20968.418,693.1336,20.45,9,-1.01,22.37,0,0,0,24396.51,13.187481,78.163879,753.940002,13.187481,78.163879,753.9400024,20866.24,21266.24,183.92,186.52,0,4.35
31,68,14,3,0,1,21061.69,185.1924,1.8846,24397.012,21068.02,185.3803,1.4686,24397.021,1,182018.02,-1923.9337,-20965.5898,649.0507,15.65,8.21,-11.92,21.31,0,0,0,24397.02,13.187481,78.163879,753.940002,13.187481,78.163879,753.9400024,20861.69,21261.69,183.89,186.49,0,4.28
31,68,14,3,0,1,21058.7,185.2229,1.75,24397.521,21057.58,185.2253,1.5369,24397.539,1,142913.92,-1916.3517,-20961.8828,622.1392,15.59,8.02,-16.98,24.4,0,0,0,24397.54,13.187481,78.163879,753.940002,13.187481,78.163879,753.9400024,20858.7,21258.7,183.92,186.52,0,4.15
31,68,14,3,0,1,21053.54,185.2034,1.6702,24398.039,21054.95,185.1447,1.9084,24398.08,1,213010.3,-1903.2191,-20958.1074,632.2771,16.86,7.91,-12.61,22.49,0,0,0,24398.08,13.187481,78.163879,753.940002,13.187481,78.163879,753.9400024,20853.54,21253.54,183.9,186.5,0,4.07
31,68,14,3,0,1,21048.96,185.1669,1.7042,24398.58,21052.63,185.0652,1.7595,24398.623,1,133095.83,-1885.9822,-20956.5859,630.7595,18.91,6.75,-11.51,23.14,0,0,0,24398.62,13.187481,78.163879,753.940002,13.187481,78.163879,753.9400024,20848.96,21248.96,183.87,186.47,0,4.1
31,68,14,3,0,1,21046.35,185.1176,1.7017,24399.123,21051.26,185.2475,1.5495,24399.148,1,157977.8,-1887.6388,-20954.0293,611.3675,16.36,6.36,-14.58,22.82,0,0,0,24399.15,13.187481,78.163879,753.940002,13.187481,78.163879,753.9400024,20846.35,21246.35,183.82,186.42,0,4.1
31,68,14,3,0,1,21043.65,185.1262,1.645,24399.648,21049.22,185.0571,2.0675,24399.68,1,159525.55,-1873.7844,-20951.9063,640.5957,17.65,5.86,-6.43,19.68,0,0,0,24399.68,13.187481,78.163879,753.940002,13.187481,78.163879,753.9400024,20843.65,21243.65,183.83,186.43,0,4.04
31,68,14,3,0,1,21041.48,185.0873,1.7358,24400.18,21038.37,185.0607,1.7133,24400.203,1,194412.39,-1862.7617,-20948.2168,635.5736,18.15,6.22,-6.83,20.36,0,0,0,24400.2,13.187481,78.163879,753.940002,13.187481,78.163879,753.9400024,20841.48,21241.48,183.79,186.39,0,4.14
31,68,14,3,0,1,21036.48,185.0576,1.722,24400.703,21038.33,184.9449,2.1381,24400.697,1,107179.52,-1844.6963,-20945.2324,666.3467,20.18,6.16,0.76,21.11,0,0,0,24400.7,13.187481,78.163879,753.940002,13.187481,78.163879,753.9400024,20836.48,21236.48,183.76,186.36,0,4.12
31,68,14,3,0,1,21036.53,185.0309,1.8153,24401.197,21036.53,185.0309,1.8153,24401.197,0,0,-1843.8263,-20944.9668,666.3795,20.18,6.16,0.76,21.11,0,0,0,24401.2,13.187481,78.163879,753.940002,13.187481,78.163879,753.9400024,20836.53,21236.53,183.73,186.33,0,4.22
31,68,14,3,0,1,21028.58,184.9771,1.8181,24401.75,21023.87,185.1051,1.5808,24401.748,1,157844.16,-1833.4191,-20936.3672,648.2413,17.92,7.29,-3.45,19.66,0,0,0,24401.75,13.187481,78.163879,753.940002,13.187481,78.163879,753.9400024,20828.58,21228.58,183.68,186.28,0,4.22
31,68,14,3,0,1,21022.02,184.9812,1.7624,24402.248,21021.95,185.043,1.9383,24402.248,1,167459.48,-1829.1943,-20931.1602,657.7661,16.85,8.04,-0.93,18.69,0,0,0,24402.25,13.187481,78.163879,753.940002,13.187481,78.163879,753.9400024,20822.02,21222.02,183.68,186.28,0,4.16
31,68,14,3,0,1,21016.48,184.9725,1.7922,24402.748,21018.9,185.1907,2.1215,24402.752,1,142961.44,-1837.4602,-20923.8262,683.9573,13.06,9.61,5.02,16.98,0,0,0,24402.75,13.187481,78.163879,753.940002,13.187481,78.163879,753.9400024,20816.48,21216.48,183.67,186.27,0,4.19
31,68,14,3,0,1,21014.45,185.0154,1.8665,24403.252,21014.45,185.0154,1.8665,24403.252,0,0,-1836.1821,-20922.8887,684.4477,13.06,9.61,5.02,16.98,0,0,0,24403.25,13.187481,78.163879,753.940002,13.187481,78.163879,753.9400024,20814.45,21214.45,183.72,186.32,0,4.27
31,68,14,3,0,1,21004.54,184.9842,1.8802,24403.789,20998.17,184.9661,1.8579,24403.789,1,157387.47,-1822.4089,-20911.75,687.5983,13.4,10.61,4.67,17.72,0,0,0,24403.79,13.187481,78.163879,753.940002,13.187481,78.163879,753.9400024,20804.54,21204.54,183.68,186.28,0,4.28
31,68,14,3,0,1,20996.48,184.9636,1.883,24404.289,20996.03,185.1365,1.8024,24404.297,1,177671.36,-1828.8263,-20904.5195,684.0919,10.41,11.52,3.36,15.89,0,0,0,24404.3,13.187481,78.163879,753.940002,13.187481,78.163879,753.9400024,20796.48,21196.48,183.66,186.26,0,4.28
31,68,14,3,0,1,20994.98,184.9987,1.8676,24404.797,20994.98,184.9987,1.8676,24404.797,0,0,-1828.3795,-20904.0234,684.2364,10.41,11.52,3.36,15.89,0,0,0,24404.8,13.187481,78.163879,753.940002,13.187481,78.163879,753.9400024,20794.98,21194.98,183.7,186.3,0,4.27
31,68,14,3,0,1,20982.23,184.9721,1.8783,24405.381,20990.65,185.0731,2.0973,24405.371,1,217984.75,-1825.2856,-20892.9414,705.4503,8.64,11.1,7.33,15.86,0,0,0,24405.37,13.187481,78.163879,753.940002,13.187481,78.163879,753.9400024,20782.23,21182.23,183.67,186.27,0,4.28
31,68,14,3,0,1,20978.61,184.9825,1.9371,24405.871,20989.38,185.0148,1.7266,24405.891,1,253136.77,-1823.6423,-20892.0313,693.5228,8.02,8.89,3.83,12.58,0,0,0,24405.89,13.187481,78.163879,753.940002,13.187481,78.163879,753.9400024,20778.61,21178.61,183.68,186.28,0,4.34
31,68,14,3,0,1,20978.22,184.9788,1.8997,24406.391,20978.24,185.0535,1.6761,24406.383,1,133070.66,-1825.3003,-20887.6523,678.4241,6.72,8.86,0.01,11.12,0,0,0,24406.38,13.187481,78.163879,753.940002,13.187481,78.163879,753.9400024,20778.22,21178.22,183.68,186.28,0,4.3
31,68,14,3,0,1,20977.69,184.9933,1.8533,24406.883,20977.69,184.9933,1.8533,24406.883,0,0,-1824.9165,-20887.1504,678.4247,6.72,8.86,0.01,11.12,0,0,0,24406.88,13.187481,78.163879,753.940002,13.187481,78.163879,753.9400024,20777.69,21177.69,183.69,186.29,0,4.25
31,68,14,3,0,1,20968.47,184.9774,1.8541,24407.42,20978.25,185.0179,1.764,24407.416,1,86879.23,-1821.572,-20882.0645,671.98,5.98,7.15,-1.44,9.43,0,0,0,24407.42,13.187481,78.163879,753.940002,13.187481,78.163879,753.9400024,20768.47,21168.47,183.68,186.28,0,4.25
31,98,13,3,0,1,25746.59,209.8449,2.3798,24690.115,25746.59,209.8449,2.3798,24690.115,0,0,-12801.8281,-22312.7129,1069.0969,99.31,-61.36,45.72,125.37,0,0,0,24690.12,13.187484,78.163879,753.919983,13.187484,78.163879,753.9199829,23518.39,27979.95,207.54,212.74,0.81,5.61
31,98,12,3,0,1,25747.14,209.82,2.3895,24690.711,25747.14,209.82,2.3895,24690.711,0,0,-12792.3213,-22318.5859,1073.4729,99.31,-61.36,45.72,125.37,0,0,0,24690.71,13.187484,78.163879,753.919983,13.187484,78.163879,753.9199829,25547.14,25947.14,208.52,211.12,1.19,3.59
31,98,11,4,0,1,25750.57,209.6698,2.4481,24691.289,25750.57,209.6698,2.4481,24691.289,0,0,-12734.9111,-22354.0566,1099.9075,99.31,-61.36,45.72,125.37,0,0,0,24691.29,13.187484,78.163879,753.919983,13.187484,78.163879,753.9199829,25550.57,25950.57,208.37,210.97,1.25,3.65
31,98,13,4,0,1,25758.81,209.34,2.5765,24692.059,25765.24,210.0215,2.5909,24692.059,1,57668.88,-12774.8574,-22339.834,1162.0028,32.86,-24.45,47.34,62.6,0,0,0,24692.06,13.187484,78.163879,753.919983,13.187484,78.163879,753.9199829,25557.66,25957.66,208.08,210.68,1.36,3.76
31,98,13,3,0,1,25764.27,209.7175,2.6377,24692.559,25775.13,210.2938,2.6238,24692.582,1,93366.66,-12881.4775,-22287.6172,1182.6619,-54.4,21.98,45.24,74.09,0,0,0,24692.58,13.187484,78.163879,753.919983,13.187484,78.163879,753.9199829,25564.27,25964.27,208.42,211.02,1.44,3.84
31,98,13,3,0,1,25770.42,210.0376,2.639,24693.082,25770.42,210.0376,2.639,24693.082,0,0,-12886.1533,-22285.7285,1186.5499,-54.4,21.98,45.24,74.09,0,0,0,24693.08,13.187484,78.163879,753.919983,13.187484,78.163879,753.9199829,25570.42,25970.42,208.74,211.34,1.44,3.84
31,98,13,3,0,1,25781.22,210.172,2.7426,24693.711,25790.37,209.9778,2.6664,24693.748,1,67853.26,-12905.7451,-22291.3438,1216.0017,-28.22,1.56,32.98,43.43,0,0,0,24693.75,13.187484,78.163879,753.919983,13.187484,78.163879,753.9199829,25581.22,25981.22,208.87,211.47,1.54,3.94
31,98,13,3,0,1,25793.62,210.097,2.7388,24694.248,25792.21,210.2117,2.3582,24694.258,1,107419.66,-12944.1387,-22280.0566,1146.4762,-43.24,8.14,-19.54,48.14,0,0,0,24694.26,13.187484,78.163879,753.919983,13.187484,78.163879,753.9199829,25593.62,25993.62,208.8,211.4,1.54,3.94
31,98,14,3,0,1,25799.66,210.2016,2.5252,24694.758,25805.76,210.423,2.6179,24694.752,1,134101.2,-13007.7441,-22253.8145,1156.4482,-65.53,20.07,-9.17,69.14,0,0,0,24694.75,13.187484,78.163879,753.919983,13.187484,78.163879,753.9199829,25599.66,25999.66,208.9,211.5,1.33,3.73
31,98,14,3,0,1,25810.22,210.3811,2.5579,24695.252,25805.91,210.566,2.3377,24695.309,1,105190.77,-13072.0244,-22225.2539,1108.7045,-80.02,28.72,-28.85,89.78,0,0,0,24695.31,13.187484,78.163879,753.919983,13.187484,78.163879,753.9199829,25610.22,26010.22,209.08,211.68,1.36,3.76
31,98,14,3,0,1,25815.63,210.5552,2.4294,24695.809,25815.73,210.3535,2.3916,24695.799,1,113533.8,-13080.6758,-22229.9434,1087.4758,-67.34,20.87,-31.58,77.25,0,0,0,24695.8,13.187484,78.163879,753.919983,13.187484,78.163879,753.9199829,25615.63,26015.63,209.26,211.86,1.23,3.63
31,98,14,3,0,1,25823.27,210.5499,2.3785,24696.299,25818.57,210.1649,2.338,24696.305,1,105560.43,-13058.2061,-22251.3926,1064.8821,-47.08,9.04,-34.01,58.78,0,0,0,24696.3,13.187484,78.163879,753.919983,13.187484,78.163879,753.9199829,25623.27,26023.27,209.25,211.85,1.18,3.58
31,98,14,3,0,1,25829.32,210.4566,2.3251,24696.805,25821.51,210.0071,2.3825,24696.852,1,129629.23,-13020.3223,-22280.127,1056.6047,-27.04,-2.25,-31.18,41.34,0,0,0,24696.85,13.187484,78.163879,753.919983,13.187484,78.163879,753.9199829,25629.32,26029.32,209.16,211.76,1.13,3.53
31,98,14,3,0,1,25834.45,210.3263,2.3094,24697.352,25835.78,210.3393,2.5862,24697.389,1,94327.23,-13034.8018,-22279.1738,1080.6567,-27.33,-1.59,-19.4,33.55,0,0,0,24697.39,13.187484,78.163879,753.919983,13.187484,78.163879,753.9299927,25634.45,26034.45,209.03,211.63,1.11,3.51
31,98,14,3,0,1,25841.95,210.3558,2.3752,24697.889,25835.78,210.0542,2.778,24697.973,1,123845.41,-13011.3184,-22297.2832,1124.8503,-17.04,-6.76,-4.56,18.89,0,0,0,24697.97,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25641.95,26041.95,209.06,211.66,1.18,3.58
31,98,14,3,0,1,25847.55,210.2778,2.4892,24698.473,25835.77,210.4211,2.3159,24698.494,1,78072.63,-13034.3311,-22289.1152,1100.601,-20.8,-3.46,-10.23,23.44,0,0,0,24698.49,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25647.55,26047.55,208.98,211.58,1.29,3.69
31,98,14,3,0,1,25850.47,210.3364,2.4288,24698.994,25848.04,210.2223,2.6265,24699.053,1,60233.43,-13032.0977,-22296.543,1119.011,-17.7,-5.03,-4.49,18.94,0,0,0,24699.05,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25650.47,26050.47,209.04,211.64,1.23,3.63
31,98,14,3,0,1,25856.56,210.32,2.4754,24699.553,25849.58,210.3799,2.3053,24699.525,1,47631.26,-13046.3545,-22294.5566,1097.4359,-18.97,-3.82,-8.99,21.34,0,0,0,24699.53,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25656.56,26056.56,209.02,211.62,1.28,3.68
31,98,14,3,0,1,25855.13,210.3368,2.4318,24700.025,25855.13,210.3368,2.4318,24700.025,0,0,-13047.208,-22294.7285,1097.032,-18.97,-3.82,-8.99,21.34,0,0,0,24700.03,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25655.13,26055.13,209.04,211.64,1.23,3.63
31,98,14,3,0,1,25867.24,210.3679,2.4113,24700.539,25854.38,210.2397,2.3276,24700.611,1,71365.88,-13052.2256,-22303.4766,1079.1295,-15.96,-5.16,-11.05,20.08,0,0,0,24700.61,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25667.24,26067.24,209.07,211.67,1.21,3.61
31,98,14,3,0,1,25870.48,210.349,2.3784,24701.111,25865.52,210.1288,2.5808,24701.092,1,54301.67,-13039.3848,-22316.8203,1094.5721,-11.4,-8.01,-6.49,15.37,0,0,0,24701.09,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25670.48,26070.48,209.05,211.65,1.18,3.58
31,98,14,3,0,1,25871.23,210.2982,2.4236,24701.592,25871.23,210.2982,2.4236,24701.592,0,0,-13040.3848,-22317.5254,1094.002,-11.4,-8.01,-6.49,15.37,0,0,0,24701.59,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25671.23,26071.23,209,211.6,1.22,3.62
31,98,14,3,0,1,25883.49,210.311,2.4082,24702.17,25865.56,210.5322,2.345,24702.16,1,53694.89,-13069.0518,-22309.5469,1081.0875,-15.12,-3.81,-7.87,17.46,0,0,0,24702.16,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25683.49,26083.49,209.01,211.61,1.21,3.61
31,98,14,3,0,1,25878.58,210.3627,2.3937,24702.66,25878.58,210.3627,2.3937,24702.66,0,0,-13069.4951,-22309.6582,1080.8571,-15.12,-3.81,-7.87,17.46,0,0,0,24702.66,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25678.58,26078.58,209.06,211.66,1.19,3.59
31,98,14,3,0,1,25890.03,210.3893,2.3739,24703.379,25880.26,210.3064,2.638,24703.379,1,55222.83,-13078.5098,-22315.5527,1097.2319,-13.23,-4.17,-2.49,14.1,0,0,0,24703.38,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25690.03,26090.03,209.09,211.69,1.17,3.57
31,98,14,3,0,1,25893.99,210.3837,2.4258,24703.879,25883.65,210.1738,3.0383,24703.955,1,39730.39,-13065.4873,-22324.2832,1153.7716,-9.16,-5.93,9.45,14.43,0,0,0,24703.96,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25693.99,26093.99,209.08,211.68,1.23,3.63
31,98,13,3,0,1,25897.38,210.3441,2.5639,24704.455,25895.31,209.6798,2.3947,24704.539,1,47868.96,-13017.4072,-22364.2676,1142.8668,1.69,-15.74,6.24,17.02,0,0,0,24704.54,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25697.38,26097.38,209.04,211.64,1.36,3.76
31,98,13,3,0,1,25908.62,210.1917,2.5351,24705.039,25895.59,210.4207,2.6818,24705.043,1,43165.55,-13032.9658,-22356.6426,1159.1555,-1.68,-11.62,8.93,14.75,0,0,0,24705.04,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25708.62,26108.62,208.89,211.49,1.34,3.74
31,98,13,3,0,1,25905.18,210.2394,2.5665,24705.543,25905.18,210.2394,2.5665,24705.543,0,0,-13033.127,-22357.7773,1160.0276,-1.68,-11.62,8.93,14.75,0,0,0,24705.54,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25705.18,26105.18,208.94,211.54,1.37,3.77
31,98,13,3,0,1,25915.99,210.2301,2.5844,24706.1,25895.42,209.752,2.3983,24706.191,1,41885.69,-12996.2949,-22391.4395,1151.8267,6.19,-17.62,5.52,19.48,0,0,0,24706.19,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25715.99,26115.99,208.93,211.53,1.38,3.78
31,98,14,3,0,1,25921.57,210.1158,2.5529,24706.691,25909.89,210.171,2.6461,24706.691,1,44705.86,-12996.084,-22394.543,1162.6818,5.6,-16.1,7.16,18.49,0,0,0,24706.69,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25721.57,26121.57,208.82,211.42,1.35,3.75
31,98,14,3,0,1,25924.15,210.1133,2.5785,24707.191,25911.67,210.1221,2.3266,24707.217,1,42704.73,-12993.207,-22400.5742,1144.2406,5.62,-15.55,2.68,16.75,0,0,0,24707.22,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25724.15,26124.15,208.81,211.41,1.38,3.78
31,98,14,3,0,1,25922.4,210.1128,2.5305,24707.717,25922.4,210.1128,2.5305,24707.717,0,0,-12992.6807,-22402.0332,1144.4915,5.62,-15.55,2.68,16.75,0,0,0,24707.72,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25722.4,26122.4,208.81,211.41,1.33,3.73
31,98,13,3,0,1,25933.46,210.084,2.5355,24708.34,25925.33,209.677,1.9468,24708.404,1,16169.96,-12956.7578,-22440.5332,1106.5677,11.8,-21.59,-5.63,25.24,0,0,0,24708.4,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25733.46,26133.46,208.78,211.38,1.34,3.74
31,98,13,3,0,1,25936.78,209.9987,2.4445,24708.904,25936.78,209.9987,2.4445,24708.904,0,0,-12956.0908,-22441.7578,1106.2489,11.8,-21.59,-5.63,25.24,0,0,0,24708.9,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25736.78,26136.78,208.7,211.3,1.24,3.64
31,98,13,3,0,1,25949.32,209.9523,2.4309,24709.461,25925.51,209.6213,2.5441,24709.496,1,13787.75,-12917.251,-22475.7402,1110.504,17.36,-24.93,-3.62,30.59,0,0,0,24709.5,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25749.32,26149.32,208.65,211.25,1.23,3.63
31,98,13,3,0,1,25953.42,209.8565,2.4483,24709.996,25925.54,209.8572,1.9093,24709.965,1,35321.42,-12906.876,-22484.3555,1069.3202,17.71,-23.89,-11.64,31.94,0,0,0,24709.96,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25753.42,26153.42,208.56,211.16,1.25,3.65
31,98,14,3,0,1,25953.3,209.8274,2.3485,24710.465,25925.4,210.0092,2.3163,24710.563,1,27937.11,-12908.9395,-22481.1074,1060.3765,15.46,-19.8,-12.27,27.95,0,0,0,24710.56,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25753.3,26153.3,208.53,211.13,1.15,3.55
31,98,13,3,0,1,25949.91,209.8393,2.3283,24711.063,25925.16,209.6315,2.8526,24711.08,1,23915.54,-12882.5811,-22494.791,1100.528,19.3,-20.82,-2.88,28.54,0,0,0,24711.08,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25749.91,26149.91,208.54,211.14,1.13,3.53
31,98,14,3,0,1,25950.04,209.7695,2.4274,24711.58,25938.08,209.7524,2.3127,24711.6,1,18629.24,-12870.7539,-22504.0957,1088.9532,19.75,-20.52,-4.94,28.91,0,0,0,24711.6,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25750.04,26150.04,208.47,211.07,1.23,3.63
31,98,14,3,0,1,25947.97,209.7634,2.4047,24712.1,25947.97,209.7634,2.4047,24712.1,0,0,-12869.751,-22505.1367,1088.7026,19.75,-20.52,-4.94,28.91,0,0,0,24712.1,13.187484,78.163879,753.929993,13.187484,78.163879,753.9299927,25747.97,26147.97,208.46,211.06,1.2,3.6
31,98,13,3,0,1,25952.34,209.7296,2.3981,24712.711,25952.34,209.7296,2.3981,24712.711,0,0,-12858.6758,-22516.6406,1085.9259,19.75,-20.52,-4.94,28.91,0,0,0,24712.71,13.187484,78.163879,753.940002,13.187484,78.163879,753.9400024,25752.34,26152.34,208.43,211.03,1.2,3.6
31,98,12,4,0,1,25962.51,209.6512,2.383,24713.24,25962.51,209.6512,2.383,24713.24,0,0,-12833.0205,-22543.2891,1079.5153,19.75,-20.52,-4.94,28.91,0,0,0,24713.24,13.187484,78.163879,753.940002,13.187484,78.163879,753.9400024,25762.51,26162.51,208.35,210.95,1.18,3.58
31,98,14,4,0,1,25966.75,209.6186,2.3768,24713.695,25945.18,209.7778,2.4714,24713.695,1,55744.59,-12837.6182,-22535.5625,1086.3014,18.04,-17.41,-3.37,25.29,0,0,0,24713.7,13.187484,78.163879,753.940002,13.187484,78.163879,753.9400024,25766.75,26166.75,208.32,210.92,1.18,3.58
31,98,14,3,0,1,25961.38,209.6416,2.3944,24714.045,25944.85,209.8123,2.3898,24714.045,1,73740.26,-12841.8652,-22529.8359,1084.5009,15.85,-14.22,-3.5,21.58,0,0,0,24714.04,13.187484,78.163879,753.940002,13.187484,78.163879,753.9400024,25761.38,26161.38,208.34,210.94,1.19,3.59
31,98,14,3,0,1,25957.59,209.6599,2.3906,24714.275,25954.84,209.709,2.434,24714.275,1,74174.06,-12840.6992,-22530.6699,1087.2065,15.34,-13.56,-2.78,20.66,0,0,0,24714.28,13.187484,78.163879,753.940002,13.187484,78.163879,753.9400024,25757.59,26157.59,208.36,210.96,1.19,3.59
31,98,14,3,0,1,25957.7,209.6576,2.3974,24714.543,25954.67,209.801,2.6609,24714.543,1,45685.33,-12845.7295,-22525.7344,1108.7932,13.44,-11.25,1.8,17.62,0,0,0,24714.54,13.187484,78.163879,753.940002,13.187484,78.163879,753.9400024,25757.7,26157.7,208.36,210.96,1.2,3.6
31,98,14,3,0,1,25956.38,209.6757,2.4503,24714.865,25954.64,209.7134,2.3544,24714.865,1,40920.96,-12843.7334,-22527.8438,1101.2706,12.96,-10.84,0.14,16.89,0,0,0,24714.87,13.187484,78.163879,753.940002,13.187484,78.163879,753.9400024,25756.38,26156.38,208.38,210.98,1.25,3.65
31,98,14,3,0,1,25956.81,209.6703,2.4318,24715.074,25954.56,209.8816,2.8643,24715.074,1,27523.89,-12854.8594,-22517.3633,1138.024,10.09,-7.4,7.7,14.69,0,0,0,24715.07,13.187484,78.163879,753.940002,13.187484,78.163879,753.9400024,25756.81,26156.81,208.37,210.97,1.23,3.63
31,98,14,3,0,1,25954.19,209.7077,2.5216,24715.4,25954.54,209.6313,2.7427,24715.4,1,35239.29,-12845.2275,-22523.2813,1159.5408,11.4,-8.35,11.62,18.29,0,0,0,24715.4,13.187484,78.163879,753.940002,13.187484,78.163879,753.9400024,25754.19,26154.19,208.41,211.01,1.32,3.72
